Usage,Popularity,Name,ID
8,0,Resonating Crystal,threng:material:5
8,0,Speculation Core (64x),threng:material:13
8,0,Ultimate Bin,mekanism:basicblock:6:{tier:3}
8,0,Elite Bin,mekanism:basicblock:6:{tier:2}
8,0,Advanced Bin,mekanism:basicblock:6:{tier:1}
7.933333333333334,0,Blue Peacock Feather,animania:blue_peacock_feather:0
7.848b,0,Molten Mirion,fluid:mirion
7.833333333333332,0,Titanium Iridium Alloy Ingot,advancedrocketry:productingot:1
7.75,0,Bronze Plate,thermalfoundation:material:355
7.733333333333333,0,Chiseled Marble,astralsorcery:blockmarble:4
7.555582735273573,0,§aPrudentium Essence,mysticalagriculture:crafting:1
7.555555555555555,0,Block of Coal,minecraft:coal_block:0
7.5,0,Diamatine Crystal,actuallyadditions:item_crystal:2
7.5,0,Double Compressed Diamond,additionalcompression:gemdiamond_compressed:1
7.388888888888889,0,Elementium Ingot,botania:manaresource:7
7.333333333333334,0,Fruit Bait,harvestcraft:fruitbaititem:0
7.25,0,Grout,tconstruct:soil:0
7.25,0,Diamond Ore,minecraft:diamond_ore:0
7.2,0,Book,minecraft:book:0
7.166666666666666,0,Netherrack,minecraft:netherrack:0
7.111111111111111,0,Ivory Substance,psi:material:6
7.111111111111111,0,Ebony Substance,psi:material:5
7.111111111111111,0,Single Compressed Eggs,additionalcompression:egg_compressed:0
7,0,Advanced Circuit,advancedrocketry:ic:2
7,0,Copper Coil Block,immersiveengineering:metal_decoration0:0
7,0,Treated Wood Fence,immersiveengineering:wooden_decoration:0
7,0,Rich Slag,thermalfoundation:material:865
7,0,Rock Crystal,astralsorcery:itemrockcrystalsimple:0
7,0,Inscriber Logic Press,appliedenergistics2:material:15
7,0,Glass Lens,astralsorcery:itemcraftingcomponent:3
7,0,Inscriber Silicon Press,appliedenergistics2:material:19
6.944444444444444b,0,Liquid Antimatter,fluid:blockfluidantimatter
6.944444444444443b,0,Neutron Fluid,fluid:neutron
6.944444444444443,0,Primal Metal Ingot,tconevo:metal:20
6.944444444444443,0,Primordial Pearl,thaumcraft:primordial_pearl:0
6.8b,0,Fermented Ore Meat (Green Crystal Block),fluid:if.ore_fluid_fermented
6.75,1,Wood Pile,forestry:wood_pile:0
6.666666666666667,0,Desert Myrmex Resin,iceandfire:myrmex_resin:0
6.666666666666666,0,Tungsten Ingot,endreborn:item_ingot_wolframium:0
6.593650793650793,0,Fresh Water,harvestcraft:freshwateritem:0
6.551915531595904b,0,Liquid Chorus,fluid:liquidchorus
6.333333333333334,0,Crushed Black Quartz,actuallyadditions:item_dust:7
6.25,0,Black Quartz Large Plate,"tconstruct:large_plate:0:{Material:""black_quartz""}"
6.25,0,Gold Gear,thermalfoundation:material:25
6.111111111111112,0,Veggie Bait,harvestcraft:veggiebaititem:0
6.111111111111112,0,Raw Venison,harvestcraft:venisonrawitem:0
6.016b,0,Molten Signalum,fluid:signalum
6,0,Stone Gear,exnihilocreatio:item_material:7
6,0,Osmium Ore,mekanism:oreblock:0
6,0,Reinforced Dirt Brick,sonarcore:reinforceddirtbrick:0
6,0,Redstone Reception Coil,thermalfoundation:material:513
6,0,Compressed Cobblestone,extrautils2:compressedcobblestone:0
6,0,Quartz Slab,minecraft:stone_slab:7
6,0,Empowered Canola Seed,actuallyadditions:item_misc:24
6,0,Desert Myrmex Resin Glass,iceandfire:myrmex_desert_resin_glass:0
6,0,Flux Crystal,redstonearsenal:material:160
6,0,Pure Nether Quartz Crystal,appliedenergistics2:material:11
6,0,Nether Quartz Seed,appliedenergistics2:crystal_seed:600:{progress:600}
6,0,Dense Gold Plate,ic2:plate:11
6,0,Arcane Stone Slab,thaumcraft:slab_arcane_stone:0
6,0,Dreamwood Planks,botania:dreamwood:1
6,0,Ultimate Induction Cell,mekanism:basicblock2:3:{tier:3}
6,0,Ultimate Induction Provider,mekanism:basicblock2:4:{tier:3}
6,0,Cobalt Powder,enderio:item_material:31
6,0,Resonant Clathrate,thermalfoundation:material:895
6,0,1k ME Fluid Storage Component,appliedenergistics2:material:54
6,0,Double Compressed Sand,extrautils2:compressedsand:1
6,0,Chaos Shard,draconicevolution:chaos_shard:0
6,0,Blank Rune,bloodmagic:blood_rune:0
6,0,Imbued Slate,bloodmagic:slate:2
6,0,Demonic Slate,bloodmagic:slate:3
5.9130212983037875,0,Coal Ore,minecraft:coal_ore:0
5.888888888888889,0,Chaotic Core,draconicevolution:chaotic_core:0
5.833333333333334,0,Terrasteel Ingot,botania:manaresource:4
5.819444444444445,0,Ground Fish,harvestcraft:groundfishitem:0
5.791666666666666,0,White Nitor,thaumcraft:nitor_white:0
5.777777777777778b,0,IC2 Hot Coolant,fluid:ic2hot_coolant
5.666666666666666,0,Psimetal Ingot,psi:material:1
5.664b,0,Molten Iron,fluid:iron
5.555555555555555,0,Lapis Lazuli Block,minecraft:lapis_block:0
5.5,0,Copper Gear,thermalfoundation:material:256
5.5,0,Fluix Dust,appliedenergistics2:material:8
5.5,0,Cheese,rats:cheese:0
5.444444444444445,0,Titanium Dust,libvulpes:productdust:7
5.3580246913580245,0,Vibrant Crystal,enderio:item_material:15
5.3580246913580245,0,Soul Vial,enderio:item_soul_vial:1:*
5.333333333333333,0,Lavawood Stairs,tconstruct:lavawood_stairs:0
5.333333333333333,0,Native Dilithium Cluster,jaopca:item_clusterdilithium:0
5.333333333333333,0,Spiral Stone Bricks,twilightforest:spiral_bricks:0
5.333333333333333,0,Litherite,environmentaltech:litherite:0
5.333333333333333,0,Dynamite I,cyclicmagic:ender_tnt_1:0
5.184b,0,Molten Mica,fluid:mica
5.145833333333334,0,Clay,minecraft:clay:0
5.12,0,Gelided Fruit,ic2:dust:36
5,1,Crafting Core,extendedcrafting:crafting_core:0
5,1,Compressed Diamond Hammer,excompressum:compressed_hammer_diamond:0
5,1,String Mesh,exnihilocreatio:item_mesh:1
5,1,Empowerer,actuallyadditions:block_empowerer:0
5,1,Basic Crafting Table,extendedcrafting:table_basic:0
5,1,Fusion Crafting Core,draconicevolution:fusion_crafting_core:0
5,0,Sturdy Casing,forestry:sturdy_machine:0
5,0,Copper Ore,thermalfoundation:ore:0
5,0,RE-Battery,ic2:re_battery:0:{charge:10000.0d}
5,0,Iron Grit,immersiveengineering:metal:18
5,0,Basic Fluid Tank,mekanism:machineblock2:11:{tier:0}
5,0,Thermal Evaporation Block,mekanism:basicblock2:0
5,0,Fluid Pipe,immersiveengineering:metal_device1:6
5,0,Constantan Gear,thermalfoundation:material:292
5,0,Servomechanism,nuclearcraft:part:7
5,0,Niter,thermalfoundation:material:772
5,0,Pyrotheum Dust,thermalfoundation:material:1024
5,0,Steel Gear,thermalfoundation:material:288
5,0,Pulsating Crystal,enderio:item_material:14
5,0,Solar Array Controller Tier 5,environmentaltech:solar_cont_5:0
5,0,Aluminum Singularity,extendedcrafting:singularity:16
5,0,Black Quartz Singularity,extendedcrafting:singularity_custom:102
5,0,Gold Singularity,extendedcrafting:singularity:5
5,0,Silver Singularity,extendedcrafting:singularity:22
4.888888888888889,0,FourS'more QuadS'mingot,nuclearcraft:foursmore:0
4.888888888888889,0,Ground Cocoa Nibs,nuclearcraft:ground_cocoa_nibs:0
4.888888888888889,0,Grain Bait,harvestcraft:grainbaititem:0
4.78484162174232,0,Purpur Block,minecraft:purpur_block:0
4.752b,0,Molten Gold,fluid:gold
4.688888888888888,0,Arrow,minecraft:arrow:0
4.666666666666667,0,Silky Comb,forestry:bee_combs:6
4.608b,0,Molten Tough Alloy,fluid:tough
4.608b,0,Molten Terrestrial Artifact,fluid:terrestrial
4.5,0,Tiny Dry Rubber,industrialforegoing:tinydryrubber:0
4.5,0,Stone Pickaxe,minecraft:stone_pickaxe:0
4.5,0,Light Blue Crystal Shard,actuallyadditions:item_crystal_shard:2
4.5,0,Peat,forestry:peat:0
4.5,0,Flat Mushroom,biomesoplenty:mushroom:4
4.444444444444445,0,Soul Dust,mysticalagriculture:crafting:28
4.4,0,Cooked Rat,rats:cooked_rat:0
4.325,1,Oak Sapling,minecraft:sapling:0
4.32b,0,Molten Tin,fluid:tin
4.25,0,Diamond Dust,ic2:dust:5
4.222222222222222,0,Palis Crystal Block,actuallyadditions:block_crystal:1
4.1603535353535355,0,Queen Bee,harvestcraft:queenbeeitem:0
4.104b,0,Molten Copper,fluid:copper
4.098765432098766,0,Awakened Draconium Block,draconicevolution:draconic_block:0
4.0625,0,Water Bucket,minecraft:water_bucket:0
4.000006783339712,0,§6Intermedium Essence,mysticalagriculture:crafting:2
4,1,Petal Apothecary,botania:altar:0
4,1,Item Frame,minecraft:item_frame:0
4,0,Creative Essence,mysticalagradditions:stuff:69
4,0,16384k ME Storage Component,aeadditions:storage.component:3
4,0,Crafty Crate,botania:opencrate:1
4,0,Pedestal,extendedcrafting:pedestal:0
4,0,Redstone Servo,thermalfoundation:material:512
4,0,Iron Gear,thermalfoundation:material:24
4,0,Survival Generator,"extrautils2:machine:0:{Type:""extrautils2:generator_survival""}"
4,0,Wooden Tough Tool Rod,"tconstruct:tough_tool_rod:0:{Material:""wood""}"
4,0,Basic Coil,actuallyadditions:item_misc:7
4,0,Precious Emerald,randomthings:ingredient:9
4,0,Dilithium Dust,libvulpes:productdust:0
4,0,Cauldron,minecraft:cauldron:0
4,0,Lead Item Casing,ic2:casing:4
4,0,Circuit Board,immersiveengineering:material:27
4,0,Vacuum Tube,immersiveengineering:material:26
4,0,Cactus Green,minecraft:dye:2
4,0,Sky Stone Slabs,appliedenergistics2:sky_stone_slab:0
4,0,Dried Clay,tconstruct:dried_clay:0
4,0,Dried Clay Slab,tconstruct:dried_clay_slab:0
4,0,Steel Metal Barrel,immersivetech:metal_barrel:2
4,0,Dynamic Valve,mekanism:basicblock:11
4,0,Crystallized Canola Seed,actuallyadditions:item_misc:23
4,0,Block of Steel,thermalfoundation:storage_alloy:0
4,0,Diamond Lattice,avaritia:resource:0
4,0,Fluxed Phyto-Gro,thermalfoundation:fertilizer:2
4,0,Upgrade Speed (Magical),extrautils2:ingredients:15
4,0,Upgrade Speed,extrautils2:ingredients:6
4,0,Rich Phyto-Gro,thermalfoundation:fertilizer:1
4,0,Aerotheum Dust,thermalfoundation:material:1026
4,0,Petrotheum Dust,thermalfoundation:material:1027
4,0,Cryotheum Dust,thermalfoundation:material:1025
4,0,Blitz Rod,thermalfoundation:material:2050
4,0,Basalz Rod,thermalfoundation:material:2052
4,0,Morb (Basalz§r),"thermalexpansion:morb:0:{id:""thermalfoundation:basalz""}"
4,0,Elite Catalyst,extendedcrafting:material:10
4,0,Advanced Catalyst,extendedcrafting:material:9
4,0,Ultimate Catalyst,extendedcrafting:material:11
4,0,Heavy Mix Lump,mechanics:heavy_mesh:0
4b,0,Pink Slime,fluid:if.pink_slime
4,0,Block of Lead,thermalfoundation:storage:3
4,0,Morb (Shulker§r),"thermalexpansion:morb:0:{id:""minecraft:shulker""}"
4,0,Item IO Circuit Board,advancedrocketry:ic:4
4,0,Block of Manasteel,botania:storage:0
4,0,Signalum Cell Frame (Empty),thermalexpansion:frame:131
4,0,Heavy Block,mechanics:heavy_block:0
4,0,Cinnabar,thermalfoundation:material:866
4,0,Reinforced Cell Frame (Empty),thermalexpansion:frame:130
4,0,Mana Infused String,botania:manaresource:16
4,0,Weed,ic2:crop_res:5
4,0,Glimmering Livingwood,botania:livingwood:5
4,0,Demonic Will,bloodmagic:monster_soul:0
4,0,Managlass Pane,botania:managlasspane:0
4,0,Infused Wood,astralsorcery:blockinfusedwood:0
4,0,Reactor Controller,mekanismgenerators:reactor:0
4,0,Solar Array Controller Tier 4,environmentaltech:solar_cont_4:0
4,0,Titanium Aluminide Plate,advancedrocketry:productplate:0
4,0,Lormyte Block,endreborn:block_decorative_lormyte:0
4,0,Titanium Aluminide Ingot,advancedrocketry:productingot:0
4,0,Carrot Seeds,exnihilocreatio:item_seed_carrot:0
4,0,Holiday Cake,harvestcraft:holidaycakeitem:0
4,0,Honey Drop,forestry:honey_drop:0
4,0,Wildberries,rustic:wildberries:0
4,0,Pure Fluix Crystal,appliedenergistics2:material:12
4,0,Crystallized Platinum Shard,jaopca:item_crystalshardplatinum:0
4,0,Arcane Stone Brick,thaumcraft:stone_arcane_brick:0
4,0,Solar Array Controller Tier 3,environmentaltech:solar_cont_3:0
4,0,Solar Array Controller Tier 2,environmentaltech:solar_cont_2:0
4,0,Solar Array Controller Tier 1,environmentaltech:solar_cont_1:0
4,0,Golden Apple,minecraft:golden_apple:0
4,0,Block of Crystaltine,extendedcrafting:storage:3
4,0,Ender Star,actuallyadditions:item_misc:19
4,0,Osmiridium Block,plustic:osmiridiumblock:0
4,0,Elite Voltaic Pile,"nuclearcraft:voltaic_pile_elite:0:{capacity:102400000,maxTransfer:5120000,energy:0}"
4,0,DU Voltaic Pile,"nuclearcraft:voltaic_pile_du:0:{capacity:25600000,maxTransfer:1280000,energy:0}"
4,0,Advanced Voltaic Pile,"nuclearcraft:voltaic_pile_advanced:0:{capacity:6400000,maxTransfer:320000,energy:0}"
4,0,Basic Voltaic Pile,"nuclearcraft:voltaic_pile_basic:0:{capacity:1600000,maxTransfer:80000,energy:0}"
4,0,Stellar Capacitor,enderio:item_capacitor_stellar:0
4,0,The Ultimate Singularity,extendedcrafting:singularity_ultimate:0
4,0,Enderium Singularity,extendedcrafting:singularity:50
4,0,Platinum Singularity,extendedcrafting:singularity:34
4,0,Magnesium Diboride Alloy Singularity,extendedcrafting:singularity_custom:104
4,0,Thorium Singularity,extendedcrafting:singularity_custom:105
4,0,Fluix Singularity,extendedcrafting:singularity_custom:107
4,0,Mithril Singularity,extendedcrafting:singularity:29
4,0,Lead Singularity,extendedcrafting:singularity:23
4,0,Invar Singularity,extendedcrafting:singularity:28
4,0,Lumium Singularity,extendedcrafting:singularity:49
4,0,Uranium Singularity,extendedcrafting:singularity:32
4,0,Constantan Singularity,extendedcrafting:singularity:26
4,0,Quartz Singularity,extendedcrafting:singularity_custom:100
4,0,Bronze Singularity,extendedcrafting:singularity:19
4,0,Manyullyn Singularity,extendedcrafting:singularity:66
4,0,Hard Carbon Alloy Singularity,extendedcrafting:singularity_custom:103
4,0,Signalum Singularity,extendedcrafting:singularity:48
4,0,Fluxed Electrum Singularity,extendedcrafting:singularity_custom:106
4,0,Electrum Singularity,extendedcrafting:singularity:27
4,0,Ardite Singularity,extendedcrafting:singularity:64
4,0,Experience Singularity,extendedcrafting:singularity_custom:101
4,0,Cobalt Singularity,extendedcrafting:singularity:65
4,0,Steel Singularity,extendedcrafting:singularity:24
4,0,Enderium Turbine,advgenerators:turbine_enderium:0
4,0,Gas Charge Pad,advancedrocketry:oxygencharger:0
4,0,Blood Tank Tier 10,bloodmagic:blood_tank:9
4,0,Enderium Turbine Rotor,advgenerators:turbine_rotor_enderium:0
4,0,Enderium Large Plate,"tconstruct:large_plate:0:{Material:""enderium""}"
4,0,Blood Tank Tier 9,bloodmagic:blood_tank:8
4,0,Blood Tank Tier 8,bloodmagic:blood_tank:7
4,0,Blood Tank Tier 7,bloodmagic:blood_tank:6
4,0,Blood Tank Tier 6,bloodmagic:blood_tank:5
4,0,Blood Tank Tier 5,bloodmagic:blood_tank:4
4,0,Blood Tank Tier 4,bloodmagic:blood_tank:3
4,0,Blood Tank Tier 3,bloodmagic:blood_tank:2
4,0,Blood Tank Tier 2,bloodmagic:blood_tank:1
4,0,§5Block of Insanium,mysticalagradditions:storage:1
4,0,Draconium Essence,mysticalagriculture:draconium_essence:0
4,0,Colored Lens,astralsorcery:itemcoloredlens:2
4,0,Block of Iridium,thermalfoundation:storage:7
4,0,Rune of Capacity,bloodmagic:blood_rune:6
4,0,§cBlock of Supremium Essence,mysticalagriculture:storage:4
4,0,Simple Lengthening Catalyst,bloodmagic:component:28
4,0,Blue Coral,biomesoplenty:coral:2
4,0,Nether Wart,minecraft:nether_wart:0
4,0,4k ME Storage Component,appliedenergistics2:material:36
4,0,Fluix Logic Unit,threng:material:4
4,0,Quartz Glass,appliedenergistics2:quartz_glass:0
4,0,Fluix Steel Ingot,threng:material:0
4,0,Fluix-Plated Iron Ingot,threng:material:2
4,0,Glowstone,minecraft:glowstone:0
3.9751322751322755,0,Firm Tofu,harvestcraft:firmtofuitem:0
3.9751322751322755,0,Cutting Board,harvestcraft:cuttingboarditem:0
3.75,0,Pile of Gold,iceandfire:goldpile:0
3.666666666666667,0,Raw Porkchop,minecraft:porkchop:0
3.666666666666667,0,Raw Duck,harvestcraft:duckrawitem:0
3.6666666666666665,0,Nickel Ore,thermalfoundation:ore:5
3.6666666666666665,0,Iron Sheetmetal,immersiveengineering:sheetmetal:9
3.637978882898976,0,Essence,endreborn:item_end_essence:0
3.5759999999999996b,0,Molten Supremium,fluid:supremium
3.567724867724868,0,Cooking Oil,harvestcraft:oliveoilitem:0
3.5,1,Bowl,minecraft:bowl:0
3.5,1,Runic Altar,botania:runealtar:0
3.4100596760443307,0,Modest Hive,forestry:beehives:2
3.392b,0,Molten Dark Steel,fluid:dark_steel
3.333333333333333,0,Engineer's Blueprint,"immersiveengineering:blueprint:0:{blueprint:""components""}"
3.333333333333333,0,Nickel Plate,thermalfoundation:material:325
3.333333333333333,0,Prescient Crystal,enderio:item_material:19
3.25,0,Advanced Machine Casing,ic2:resource:13
3.1666666666666665,0,Native Titanium Cluster,jaopca:item_clustertitanium:0
3.055555555555556,0,Raw Prime Beef,animania:raw_prime_beef:0
3.0185185185185186,0,Spice Leaf,harvestcraft:spiceleafitem:0
3,1,Elite Crafting Table,extendedcrafting:table_elite:0
3,1,Crystaltine Catalyst,extendedcrafting:material:12
3,0,Sandy Glass,extrautils2:decorativesolid:4
3,0,Sticky Resin,ic2:misc_resource:4
3,0,Golden Electron Tube,forestry:thermionic_tubes:4
3,0,Rat Upgrade: Basic,rats:rat_upgrade_basic:0
3,0,Raw Ferrous-Juniper Planks,extrautils2:ironwood_planks:1
3,0,Titanium Gear,libvulpes:productgear:7
3,0,Electric Motor,nuclearcraft:part:8
3,0,Diamond Nugget,"thermalfoundation:material:16:{display:{Lore:[""§d§l32%""]}}"
3,0,Ethetic Quartz,actuallyadditions:block_testifi_bucks_white_wall:0
3,0,Ethetic Green Block,actuallyadditions:block_testifi_bucks_green_wall:0
3,0,Advanced Coil,actuallyadditions:item_misc:8
3,0,Chiseled Quartz Block,minecraft:quartz_block:1
3,0,Sky Stone Block,appliedenergistics2:smooth_sky_stone_block:0
3,0,Quartz Sliver,thaumcraft:nugget:9
3b,0,Fire Water,fluid:fire_water
3,0,Sunflower,minecraft:double_plant:0
3b,0,Hootch,fluid:hootch
3,0,Diamond Sword,minecraft:diamond_sword:0
3,0,Light Blue Dye,minecraft:dye:12
3,0,Redstone Repeater,minecraft:repeater:0
3,0,Enhanced Circuit Board,forestry:chipsets:1
3,0,Refined Circuit Board,forestry:chipsets:2
3,0,Enderman Head,enderio:block_enderman_skull:0
3,0,Terracotta,minecraft:hardened_clay:0
3,0,Cobalt Ore,tconstruct:ore:0
3,0,Colored Lens,astralsorcery:itemcoloredlens:6
3,0,Draft of Angelus,bloodmagic:points_upgrade:0
3,0,Weak Blood Shard,bloodmagic:blood_shard:0
3,0,Inscriber Calculation Press,appliedenergistics2:material:13
2.888888888888889,0,Osmiridium Ingot,plustic:osmiridiumingot:0
2.888888888888889,0,Dark Steel Ingot,enderio:item_alloy_ingot:6
2.888888888888889,0,Alumite Ingot,plustic:alumiteingot:0
2.88b,0,Molten Ferroboron,fluid:ferroboron
2.870904973045392,0,Popped Chorus Fruit,minecraft:chorus_fruit_popped:0
2.6944444444444446,0,Raw Meat Ingot,tconevo:edible:0
2.6666666666666665,0,Crystal Binder,nuclearcraft:compound:1
2.6666666666666665,0,Calcium Sulfate,nuclearcraft:compound:0
2.6666666666666665,0,Uranium-238,nuclearcraft:uranium:8
2.6666666666666665,0,Boron Ore,nuclearcraft:ore:5
2.6666666666666665,0,Stone Slab,minecraft:stone_slab:0
2.6666666666666665,0,Potato Seeds,exnihilocreatio:item_seed_potato:0
2.6666666666666665,0,Fiery Ingot,twilightforest:fiery_ingot:0
2.6666666666666665,0,Causality Collapser,thaumcraft:causality_collapser:0
2.6666666666666665,0,Energetic Nitor,thaumictinkerer:energetic_nitor:0
2.6666666666666665,0,Lux,aspect:Lux
2.6666666666666665,0,Lime Nitor,thaumcraft:nitor_lime:0
2.6666666666666665,0,Lime Dye,minecraft:dye:10
2.5519155315959043,0,Compressed End Stone,excompressum:compressed_block:10
2.5519155315959043,0,Purpur Shards,endreborn:item_end_shard:0
2.5,0,Tin Ore,thermalfoundation:ore:1
2.5,0,Dry Rubber,industrialforegoing:dryrubber:0
2.5,0,Electric Motor,ic2:crafting:6
2.496b,0,Molten Nickel,fluid:nickel
2.4444444444444446,0,Roasted Cocoa Beans,nuclearcraft:roasted_cocoa_beans:0
2.4444444444444446,0,Cocoa Beans,minecraft:dye:3
2.4444444444444446,0,Raw Tofacon,harvestcraft:rawtofaconitem:0
2.4444444444444446,0,Raw Tofabbit,harvestcraft:rawtofabbititem:0
2.4444444444444446,0,Raw Tofutton,harvestcraft:rawtofuttonitem:0
2.4444444444444446,0,Raw Tofenison,harvestcraft:rawtofenisonitem:0
2.4444444444444446,0,Raw Tofeak,harvestcraft:rawtofeakitem:0
2.4444444444444446,0,Raw Toficken,harvestcraft:rawtofickenitem:0
2.4444444444444446,0,Raw Tofurkey,harvestcraft:rawtofurkeyitem:0
2.4444444444444446,0,Raw Tofuduck,harvestcraft:rawtofuduckitem:0
2.4444444444444446,0,Bee Grub,harvestcraft:grubitem:0
2.4444444444444446,0,Raw Turkey,betteranimalsplus:turkey_raw:0
2.4444444444444446,0,Ground Turkey,harvestcraft:groundturkeyitem:0
2.4444444444444446,0,Ground Duck,harvestcraft:groundduckitem:0
2.4444444444444446,0,Ground Venison,harvestcraft:groundvenisonitem:0
2.4444444444444446,0,Raw Beef,minecraft:beef:0
2.4444444444444446,0,Raw Venison,betteranimalsplus:venisonraw:0
2.4444444444444446,0,Raw Chicken,minecraft:chicken:0
2.4444444444444446,0,Raw Mutton,minecraft:mutton:0
2.4444444444444446,0,Raw Rabbit,minecraft:rabbit:0
2.4444444444444446,0,Raw Prime Steak,animania:raw_prime_steak:0
2.4444444444444446,0,Ground Beef,harvestcraft:groundbeefitem:0
2.4444444444444446,0,Ground Chicken,harvestcraft:groundchickenitem:0
2.4444444444444446,0,Ground Mutton,harvestcraft:groundmuttonitem:0
2.4444444444444446,0,Ground Pork,harvestcraft:groundporkitem:0
2.4444444444444446,0,Ground Rabbit,harvestcraft:groundrabbititem:0
2.4444444444444446,0,Raw Pheasant,betteranimalsplus:pheasantraw:0
2.4444444444444446,0,Raw Turkey Leg,betteranimalsplus:turkey_leg_raw:0
2.4444444444444446,0,Raw Chevon,animania:raw_chevon:0
2.4444444444444446,0,Raw Frog Legs,animania:raw_frog_legs:0
2.4444444444444446,0,Raw Horse,animania:raw_horse:0
2.4444444444444446,0,Raw Peacock,animania:raw_peacock:0
2.4444444444444446,0,Raw Prime Chevon,animania:raw_prime_chevon:0
2.4444444444444446,0,Raw Prime Mutton,animania:raw_prime_mutton:0
2.4444444444444446,0,Raw Prime Peacock,animania:raw_prime_peacock:0
2.4444444444444446,0,Raw Prime Rabbit,animania:raw_prime_rabbit:0
2.304b,0,Molten Lithium,fluid:lithium
2.304b,0,Molten End Steel,fluid:end_steel
2.304b,0,Molten Fluxed Electrum,fluid:fluxed_electrum
2.304b,0,Molten Mithril,fluid:mithril
2.25,0,Iron Mechanical Component,immersiveengineering:material:8
2.2496063188941937,0,Red Crystal Cluster,actuallyadditions:block_crystal_cluster_redstone:0
2.2444444444444445,0,Mixing Bowl,harvestcraft:mixingbowlitem:0
2.2222222222222223,0,Double Compressed Charcoal,additionalcompression:charcoal_compressed:1
2.2222222222222223,0,Magnesium Ore,nuclearcraft:ore:7
2.2222222222222223,0,Wyvern Metal Ingot,tconevo:metal:0
2.2,0,Lexica Botania,botania:lexicon:0
2.0246913580246915,0,Dragonstone,botania:manaresource:9
2.0246913580246915,0,Ender Crystal,enderio:item_material:16
2.0005b,1000,Lava,fluid:lava
2,1,Carpenter,forestry:carpenter:0
2,1,Empty Rod,mechanics:empty_rod:0
2,1,Inscriber,appliedenergistics2:inscriber:0
2,1,Crystallizer,advancedrocketry:crystallizer:0
2,1,Green Slimy Grass,tconstruct:slime_grass:1
2,1,Fractionating Still (Basic),"thermalexpansion:machine:7:{Facing:3b,SideCache:[B;1B,2B,3B,3B,3B,3B],RSControl:0b,Energy:0,Level:0b}"
2,0,Infinity Ingot,avaritia:resource:6
2,0,Creative Gas Tank,mekanism:gastank:0:{tier:4}
2,0,Draconic Reactor Core,draconicevolution:reactor_core:0
2,0,Bowl of Water,actuallyadditions:item_water_bowl:0
2,0,Iron Furnace,ic2:te:46
2,0,Control Circuit,advgenerators:controller:0
2,0,Block of Charcoal,thermalfoundation:storage_resource:0
2,0,Magical Wood,extrautils2:decorativesolidwood:1
2,0,External Heater,immersiveengineering:metal_device1:1
2,0,Cobblestone Slab,minecraft:stone_slab:3
2,0,Tool Box,ic2:tool_box:0
2,0,Insulating Glass,immersiveengineering:stone_decoration:8
2,0,Tiny Cactus,biomesoplenty:plant_1:6
2,0,Constantan Blend,thermalfoundation:material:100
2,0,Engineer's Blueprint,"immersiveengineering:blueprint:0:{blueprint:""molds""}"
2,0,"Dilithium Ore §o""Nugget""","rats:rat_nugget_ore:22:{OreItem:{id:""netherendingores:ore_end_modded_1"",Count:1b,Damage:14s},IngotItem:{id:""libvulpes:ore0"",Count:2b,Damage:0s}}"
2b,0,Liquid D-T Fuel,fluid:liquidfusionfuel
2b,0,Refined Fuel,fluid:refined_fuel
2b,0,Empowered Oil,fluid:empoweredoil
2b,0,D-T Fuel,gas:fusionfuel
2,0,Restonia Crystal,actuallyadditions:item_crystal:0
2b,0,Naphtha,fluid:refined_oil
2,0,Electric Furnace,ic2:te:44
2b,0,Crude Oil,fluid:oil
2,0,Bee,rustic:bee:0
2b,0,Crystallized Oil,fluid:crystaloil
2b,0,Refined Canola Oil,fluid:refinedcanolaoil
2b,0,Canola Oil,fluid:canolaoil
2,0,Fluid Tank (Configured),"enderio:block_tank:0:{""enderio:data"":{tank:{FluidName:""water"",Amount:16000,Capacity:16000}}}"
2,0,Block of Steel,immersiveengineering:storage:8
2,0,Iridium Ore,thermalfoundation:ore:7
2,0,Crafter Tier 3,rftools:crafter3:0
2,0,Upgrade Speed (Ultimate),extrautils2:ingredients:16
2,0,Crafter Tier 2,rftools:crafter2:0
2,0,Upgrade Base,extrautils2:ingredients:9
2,0,Crafter Tier 1,rftools:crafter1:0
2,0,Redstone Transmission Coil,thermalfoundation:material:514
2,0,Sawdust,thermalfoundation:material:800
2,0,Sponge,minecraft:sponge:0
2,0,Pink Slime Ingot,industrialforegoing:pink_slime_ingot:0
2,0,White§r Conveyor Belt,industrialforegoing:conveyor:0
2,0,Fluxed Armor Plating,redstonearsenal:material:224
2,0,MV Capacitor,immersiveengineering:metal_device0:1
2,0,LV Capacitor,immersiveengineering:metal_device0:0
2,0,Sticky Piston,minecraft:sticky_piston:0
2,0,Wet Sponge,minecraft:sponge:1
2,0,Hexagonal Boron Nitride,nuclearcraft:gem_dust:4
2,0,Linear Actuator,nuclearcraft:part:9
2,0,Silicon Wafer,advancedrocketry:wafer:0
2,0,Modularium Alloy,modularmachinery:itemmodularium:0
2,0,Empowered Palis Crystal,actuallyadditions:item_crystal_empowered:1
2,0,Lapis Lazuli Plate,ic2:plate:4
2,0,"Ender Amethyst §o""Nugget""","rats:rat_nugget_ore:44:{OreItem:{id:""biomesoplenty:gem_ore"",Count:1b,Damage:0s},IngotItem:{id:""biomesoplenty:gem"",Count:1b,Damage:0s}}"
